year,quarter,speaker,sentence,financial_terms,is_citi_member,Mentions Capital Adequacy & Buffers,Capital Adequacy & Buffers phrase,Mentions Liquidity,Liquidity phrase,Mentions Credit Risk & Loan Quality,Credit Risk & Loan Quality phrase,Mentions Stress Testing & Scenario Planning,Stress Testing & Scenario Planning phrase,Mentions Supervisory & Regulatory References,Supervisory & Regulatory References phrase,Mentions Regulators,Regulators phrase,Mentions Frameworks,Frameworks phrase,Mentions Internal Metrics,Internal Metrics phrase
2022,Q1,Mark Mason,This resulted in a net income decline of 23% and an RoTCE of just over 23%.,net income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Adjusting for the ACL release, RoTCE would have been approximately 13%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"On slide 13, we show PBWM revenues by product as well as key business drivers and metrics.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,Branded Cards revenues declined 1% on higher average payment rates and higher acquisition and rewards costs as we continued to see attractive investment opportunities and strong customer engagement.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"We are seeing encouraging underlying drivers with new accounts up 24%, card spend volumes also up 24%, and average loans up 7%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Retail Services revenues were flat as higher net interest income was offset by higher partner payments, driven by improved credit performance, and we are seeing positive underlying drivers with spend up 14% and average loans up 1%.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"While payment rates remain elevated, we believe we have finally begun to see some normalization.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"As a result, interest-earning balances in Branded Cards were relatively flat on a sequential basis while Retail Services grew interest-earning balances by 3% sequentially despite seasonally lower card spending volumes.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Retail Banking revenues declined 6%, largely driven by lower mortgage originations.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Wealth revenues declined 1% driven by less client activity in investments, partially offset by higher deposits.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,Investment revenues declined as geopolitical tension impacted the capital markets which resulted in clients pulling back their trading activity particularly in Asia.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"However, underlying drivers remained strong with average deposits up 14%, average loans up 5%, client assets up 4%, and client advisors up 6%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"On slide 14, we show results for the Legacy Franchises.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Revenues declined 14% driven by lower revenue across the exit markets, largely driven by the Korea wind down as well as the muted investment activity in Asia.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Expenses were up 31% largely driven by the goodwill impairment I mentioned earlier but, again, this is neutral to capital.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Cost of credit was $160 million in the quarter, driven by net credit losses, and as a result, net income declined significantly.","net income, million",yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"On slide 15, we show results for Corporate / Other.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Revenues increased significantly, largely driven by higher net revenue from the investment portfolio.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Expenses were down, largely on lower compensation expenses.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"And to briefly touch on the full year 2022 outlook, at this point, we still expect to see low-single digit revenue growth and mid-single digit expense growth both excluding divestiture-related impacts this year.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"And with that, Jane and I would be happy to take your questions.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,"Question And Answer
Operator",Our first question is from Glenn Schorr with Evercore.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,"Question And Answer
Operator",Your line is open.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Glenn Schorr,How are you?,,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Glenn Schorr,"So when I first looked at the reserve release, even including the $1.9 billion Russian reserve, we were like, wait, what economic scenario are they writing to, because everybody else added provisions.",billion,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Glenn Schorr,"But now that you've given us some of the color, I start to understand it.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Glenn Schorr,"So, it feels to me – and correct me if I'm wrong – you just were slower to release the COVID reserves and it sounds like you still have a lot in the coffers with that 7.6% that you mentioned.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Glenn Schorr,"So, I just want to see if you can give a little more color between what you took reserves for, what you released reserves for, and if you tweaked your economic scenarios at all to get to the current reserve, if that's not too much to ask.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,"Hey, there, Glenn.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,Why don't I kick off and I'll pass it to Mark.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,"So, you are absolutely right, we had taken a rather conservative approach to releasing our COVID-related reserves in the US Personal Banking business last year compared to some.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,We were comfortable that this quarter that was the appropriate thing to do given the state of COVID and the US economy.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,"And as you can see from the numbers, with a 2.35% ACL coverage ratio and with the ratio that we have in Cards, 7.6% in particular, I'm very comfortable that we have a prudent and appropriate reserve level.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,But let me hand it over to Mark for the down and the dirty.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,Yeah.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,I think you've captured it right in the sense we obviously did a meaningful build related to Russia.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,The majority of the release was in fact tied to the COVID-19 management adjustment that Jane referenced.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"As we thought about these scenarios, as you know we run a base scenario, we did tweak that a bit in bringing the GDP assumptions down from what they would have been in the fourth quarter, and that obviously also impacted kind of the outer years in our assumption.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"And the other piece is, when we look the downside scenario – so our analysis for CECL is a combination of a base scenario and a downside scenario.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Under the downside scenario, we did increase the severity of the downside to account for, again, a bit of the current environment that we're all managing through.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, those puts and takes kind of netted out to what you see that we've reported, which is a net release, but largely driven by those two drivers.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Jane Fraser,"And I'd just add in, as Mark talked about in his prepared remarks, we took an additional reserve of $900 million for the second and third order impacts of the war and the impacts on supply chains and other pieces that as we look forward we were concerned about for the global economy, it's a huge source of uncertainty as to what that will be.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,Yeah.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"That's part of the $1.9 billion, obviously.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"I would point out that when you look through at the underlying performance of the portfolio, they're still holding up quite nicely.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"When you look at the performance of our consumer customers, whether you're looking at the NCL rate and where that's trending, or you look at the 90-day delinquency and where that's trending, still very strong.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Even when you look on the corporate side, if you adjust for the Russia-related build and those drove a bit of the NAL increase, but still very strong performance there, too.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Operator,Your next question comes from Erika Najarian with UBS.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Operator,Your line is open.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Erika Najarian,"I just wanted to ask you a question, Jane and Mark, on CET1, and wanted to make sure we get – your investors get the message correctly.",cet1,no,Yes,cet1,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Erika Najarian,"So from the 11.4%, you said that net income capital release from divestitures and DTA utilization are going to be the drivers to build to 12% CET1 by year end 2021.","net income, cet1",no,Yes,cet1,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Erika Najarian,"Obviously, AOCI is a wild card, unpredictable, but perhaps give us a sense of should we then think about the buyback as just a fallout in terms of that equation, right, is the first question.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Erika Najarian,"Number two, what is the desire to increase the dividend even nominally in this stress test year?",,no,No,,No,,No,,Yes,stress test,No,,No,,No,,No,
2022,Q1,Erika Najarian,"And third, how does the DTA impact that was negative in the first quarter turn to a positive impact?",,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Erika Najarian,"And Mark, nice job on the RWA.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Erika Najarian,I think that everybody was scared that that was going to be a big negative number this quarter.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"You got a lot there, Erika, that we've got to unpack, so I'll try to capture it all and you'll point to whatever I may miss.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"But let's start with the beginning of your question, just kind of the 12% and how we build back up to the 12%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, we ended the quarter at an estimated 11.4%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"To get to the 12%, that'd be somewhere between $7 billion and $8 billion of capital that would be required.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"Jane mentioned, I mentioned there are a number of puts and takes that play through that.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,You pointed out a few of them.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, you will have estimates for our net income between the second and fourth quarter, so you can forecast what that would be.",net income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,There is probably another $1.6 billion or so of a benefit from the DTA.,billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, what I mean by that?",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"There's the $800 million that I've referenced in the past of utilization of the DTA, and the balance would be the elimination of the amount that we tripped above the threshold this quarter.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, there are two components that carry forwards that impact, the DTA and then there is the timing difference which is equated to about 10% of our capital.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, this quarter we actually tripped that timing difference portion of the disallowed DTA, in part because of how the OCI reduction played through.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So as that bleeds back in, over time, we would expect to have capital build up which increases that threshold and, therefore, be able to back off the increase that we saw in the quarter related to the DTA.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,The third component would be the capital from exits.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, you didn't mention that one.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"As you know, there are a number of exits that we're looking to close by the end of the year.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,They'll contribute about $4 billion of capital to that equation.,billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"And then there is the bleeding back in of the OCI impact, which will, give or take, give us another $1 billion.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"So, those are the pluses.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,Those are the things that kind of play in on the capital-generation side.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"And then on the offsets, you've got preferred dividends, you got common dividends, whatever growth we play out or put to work from an RWA point of view, and that leaves the balance for share repurchases.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"As I mentioned in my prepared remarks, we would expect in the second quarter a modest level of buybacks in light of all of those puts and takes.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"The good news is that the headwinds that we've talked about, all things being equal, so assuming no further rate changes, many of those headwinds bleed back in over time, allowing for us to do what we've committed to, which is returning capital to shareholders over time.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2022,Q1,Mark Mason,"In terms of dividends, we always look at that as part of the CCAR submission and part of our broader capital planning, but we'll see how the results come out from CCAR.",,yes,No,,No,,No,,Yes,ccar,No,,No,,No,,No,
